spectral_centroid,spectral_bandwidth,spectral_rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc20,emotion,age,gender
1862.011671,2052.221774,3922.230114,-360.43427,90.7457,43.364273,21.12755,9.469978,-2.7603397,-1.1780756,-4.9561296,-0.06807739,1.0260139,1.0206425,-3.6352262,-1.5455009,-2.6926296,-4.650128,-3.297801,0.80875564,0.7457049,1,6,1
1516.372937,1904.518388,3489.705882,-334.02133,91.88671,38.090557,21.422129,-4.8330693,-1.038687,0.22376849,-7.100055,1.8016155,-5.577136,0.7736021,-6.5496016,-4.432627,-8.454874,-7.7469654,-8.074854,-2.4281414,1.4899817,2,7,0
1321.594747,1966.845815,3378.39227,-420.76883,105.98264,47.96554,26.359344,11.314659,8.775083,-1.5594682,-7.5388007,-0.24553218,1.7344774,2.346887,-3.2482636,-3.9194496,-2.071019,-0.7360213,-1.4329606,-2.467018,-0.33389145,4,6,0
1236.217749,1747.277947,2667.593149,-357.22723,117.247734,33.619724,14.387146,2.195881,1.4235286,-2.30336,-4.5502462,-3.4617217,-1.5766833,2.4735332,-3.553602,-1.0359784,-1.8711205,-6.7447767,-2.6039286,-3.109224,-0.52988136,1,1,0
1706.422608,1847.874636,3494.693396,-270.1488,85.83577,23.580381,33.30861,0.34219256,-9.719494,-5.219771,-12.345027,-3.245643,-1.7015189,-5.8960567,-2.7975698,0.8659371,-5.9672303,-3.8463178,-0.42751774,-6.550084,1.43954,0,5,0
1461.102912,1800.933024,3141.101372,-281.7284,97.618774,19.38121,9.759374,-3.1642888,-0.6710332,-7.616354,-11.475586,-1.6436708,-0.63799727,-7.755188,-10.325648,-4.2981086,-6.5081325,2.2534924,0.548505,9.879186,3.94096,0,7,0
1216.604254,1909.920387,2875.325521,-421.46313,109.07424,52.49649,25.012527,15.377271,11.927371,3.1501153,-2.766863,-0.022129709,0.58267,-1.4450787,-2.8058498,-4.509936,-5.8648086,-5.8541126,-5.087524,-2.519161,-1.7247429,2,7,1
1768.277722,1878.844315,3830.492424,-222.76208,76.542114,5.0718374,2.8655505,-7.477161,-4.7000947,-2.3503914,-11.622146,-5.9880295,0.26043257,-2.5138144,-8.884857,-2.100236,-10.44608,-8.843396,-9.013641,1.832261,12.346772,0,7,1
1431.679172,1636.112902,3050.643382,-255.59583,96.01121,12.419513,32.771053,-3.6914523,-16.331894,8.475747,-21.461143,-14.060521,-3.6945333,-11.358322,1.5614322,3.324416,-3.593504,-6.866894,-6.491197,-0.5892028,-2.5529275,3,2,0
1964.582663,1914.40754,3848.753511,-216.25214,70.46391,18.098446,19.466776,-2.7677932,-9.767505,-0.12204242,-6.273244,-4.401314,-2.4264944,-9.35056,-0.84747964,-7.4181485,-8.183727,-7.0372906,-6.1969123,-5.749988,-0.6059518,0,6,0
1716.612309,1934.470775,3718.827351,-360.4188,91.50845,24.896648,19.11801,0.20300667,-0.9526432,-8.041324,-5.651178,0.41073465,-14.657947,3.0676572,-3.9078496,-5.925271,-10.863864,-4.9028893,-9.181555,-4.210731,-5.8628345,1,7,0
1476.104219,1933.826608,3131.089154,-393.7906,101.84428,48.59715,26.435503,12.011824,3.075858,-0.21681213,0.9859849,-0.10930187,-2.3190625,-0.5339347,-6.2835526,-6.379137,-6.1709223,-4.187097,-4.8983507,-1.4446993,-5.802762,1,6,1
1755.639765,1885.332443,3622.395833,-287.31076,86.72472,16.931814,17.167423,0.03165224,-3.4977367,-6.376264,-14.815426,1.2729892,-5.6677604,-7.76326,-3.838949,-6.872312,-2.071629,-4.5426264,-3.8297179,-1.4844861,-6.073304,3,6,0
1586.857648,1780.366191,2878.333333,-355.323,98.22729,35.103794,17.242586,5.243116,2.8719075,1.2486792,-3.7661986,-3.1273253,0.21187821,-10.082287,1.5127742,-2.5968554,-1.0350785,-7.380904,-2.0724092,-2.3275876,-0.093875736,2,5,1
1460.204147,1792.435569,3013.377568,-348.721,103.27522,29.065477,25.837008,10.324371,-2.6245472,1.0522294,-7.472868,-2.1239061,1.6670736,0.16174756,-0.43582007,-3.8308616,-7.079624,-6.524159,-7.6178656,-6.6667714,-0.11282463,0,4,0
1736.663145,1856.22874,3474.632353,-301.92993,87.32978,29.441366,29.228651,-4.4101467,-2.4867864,0.6057588,-6.633084,0.21469049,-3.7275226,-2.9603977,-3.8815196,-8.41958,-6.929629,-4.985778,-7.536411,-0.4008168,0.82157433,0,6,1
1333.440188,1914.811145,3073.75,-397.93274,110.04135,37.834053,19.805178,12.994071,6.664551,0.1928809,1.4376668,7.116426,3.494015,-3.9504683,0.3171953,-6.449704,-5.5595403,-1.7625962,-2.838973,-1.8583524,-3.0909696,2,5,1
1600.839986,1816.945334,3434.702932,-275.8749,95.1632,23.983952,26.93253,3.1149843,-14.776667,-4.4796224,-5.860485,-6.0444274,-2.3624208,-4.789707,-9.433133,-2.9919744,-8.342408,-8.902329,-0.575206,-2.5154216,2.570599,0,7,0
1159.62416,1704.182771,2550.615027,-376.98898,113.71184,39.056343,22.60421,5.7098513,3.7659528,0.6600622,-7.922851,-1.1609119,-2.8555593,-4.3230686,-3.1005704,-2.8415058,-8.789501,-4.5415816,-6.5610695,-3.6343484,2.168747,2,2,0
1264.649035,1581.06292,2603.458738,-286.62097,115.71374,19.632734,15.78562,-17.551819,-7.079329,-0.9640811,-8.79728,-7.202142,0.967344,-4.736605,-11.324296,-2.2647896,-1.8664765,-9.377203,-0.58062303,-2.1232216,-3.2172177,0,2,0
1514.60236,1789.093853,3280.574846,-297.84534,95.638084,23.462103,26.093346,-3.5037253,-10.763731,-10.055847,-5.954115,-0.4744671,-1.0170718,-2.4778085,-0.32300764,-4.933643,-2.9889925,-2.9329739,-3.8672278,-0.5849366,-2.139822,0,5,0
1481.379334,1953.002651,3325.791396,-386.2025,102.32608,46.85572,26.604694,7.0533924,-4.9278264,0.5051042,-1.4819593,-2.918236,-3.516844,0.2544211,0.16009967,-1.657707,-4.5435357,-3.462614,-4.774323,-1.0337392,-4.0804605,6,1,0
1266.152634,1802.429709,2707.947531,-384.75046,119.056206,41.142776,15.547153,3.1720016,2.6014652,-0.14249113,-1.4771498,-2.812414,2.0352924,2.629113,-4.877166,2.9574308,-2.644843,-6.5503464,-4.35184,-7.2320423,-1.1545749,1,2,1
2148.21468,2158.550984,4565.104167,-312.2095,68.84294,29.959993,21.703997,10.114109,-5.449542,-3.573548,-6.0112467,-2.2308097,-3.7569025,-7.0560017,-0.59551823,-1.1850822,-3.4000666,2.9326115,0.30920675,3.667217,1.3560343,2,2,1
1360.637902,1874.223588,3003.146701,-394.97955,106.78537,49.52697,34.25168,17.06859,-6.5655327,-0.34271538,-1.2660003,-3.4282,-3.0944006,-2.6135075,-2.3531146,-1.2528806,-5.7219186,-0.23713262,-3.7964854,-6.234683,-2.3633292,6,4,0
1216.261913,1718.429671,2691.080729,-377.76648,113.647064,35.15455,26.429897,4.172555,5.1430373,2.181962,-9.570277,-7.325921,-0.016612716,-3.1426265,-2.3434937,-2.4417317,-4.7729025,1.3646027,1.3952305,-1.429369,-2.1781797,4,6,1
1301.992925,1912.549378,3152.475421,-398.54254,108.76981,43.58598,24.093786,12.78453,4.8838105,0.48661187,-1.5808927,-1.4759374,-0.8088134,0.11489369,-2.1377697,0.15827987,-3.7828867,-3.9646358,-1.2394801,-1.2998335,-1.5115657,4,7,1
1140.853263,1498.943519,2317.427885,-312.34396,131.21497,12.813874,19.585606,-1.5368143,-7.462394,-11.910648,-6.756646,0.38540894,-3.6144607,0.5827179,-8.059696,4.804341,-6.469929,-10.896212,1.3182768,-3.1547372,-1.5122265,6,1,0
1598.911653,1981.972539,3546.79362,-358.16574,99.170685,27.43043,23.864977,17.616232,-2.4498317,4.806494,-4.5231576,0.29934433,0.13716412,-4.9907894,-2.8352597,-0.06805102,-5.4420686,-6.6051774,-3.172084,-0.8033114,2.1126883,1,7,0
1613.238545,1851.073631,3472.481343,-248.61217,86.5267,6.421855,0.6395271,-3.006425,3.9652176,-3.5515978,-7.3493366,2.0796473,1.2733698,-4.361333,0.7241154,-1.775253,-6.0846663,-5.9664507,-10.283605,-2.7141817,-1.0852749,0,6,1
1371.54653,1828.657834,3107.683634,-348.78784,107.21493,24.346407,20.603691,10.162321,1.4510114,-3.1889915,0.9593253,2.3777568,-3.7401054,-0.115076065,-8.860998,-2.1534593,-4.3342724,-5.1826262,-0.36718124,3.2683458,-2.3115118,1,2,1
2592.358178,2060.839003,4571.274038,-218.9048,46.40734,23.197374,15.097401,18.056025,-6.3968997,-9.160682,-10.55891,-7.2527804,-6.484885,-9.280877,-1.635761,-1.8788503,1.271132,-2.0470583,-1.4829631,-0.22761686,-2.7287362,0,7,1
1464.187902,1982.505543,3446.304563,-387.67883,103.901855,45.61605,22.826815,7.752697,2.189139,1.2335106,-9.443203,-5.4859586,3.4978678,1.5319233,-3.5422325,-3.5075285,-3.9272134,-0.9929348,-1.2885001,-1.5418254,3.0377693,4,6,1
1759.840702,2010.686768,3687.666223,-344.2958,84.77446,35.00496,24.031967,19.12261,0.22354977,-5.6800246,1.7629179,-4.799625,-3.9718757,-5.535381,-3.320885,0.26024008,-5.0613675,-6.0003,0.35356364,-2.5532968,-0.5443451,2,6,0
1368.507456,1930.972657,3314.360119,-394.72845,107.06771,41.45405,20.608133,9.855006,4.1732507,-1.639974,-5.722202,-1.4098221,1.9261878,-0.33778304,-5.0117326,-3.682584,-8.491049,-3.5925398,-0.090621024,-1.6724164,-0.39831266,6,6,0
1382.991264,1885.411083,2993.923611,-393.8894,104.45148,47.03339,25.050377,13.8236065,5.14175,1.1443918,-4.0516605,2.2430112,-1.1002622,-6.6906147,0.21572296,-2.742381,-4.5451517,-3.3904865,-5.7182493,-5.353777,-2.128984,6,6,1
1574.887808,2058.415153,3706.21142,-404.17212,95.01047,52.553257,28.634552,14.041756,6.7098937,-2.0878716,-1.1599349,-2.7147813,-0.5492584,-0.62289375,-2.88043,-2.8487403,-2.7138016,-3.011827,-1.5847067,-3.2623024,-2.8175354,4,2,0
1283.182922,1802.882295,2920.119382,-363.42984,110.804695,40.877346,26.07072,11.889751,-4.3053765,-9.922367,-3.952628,-1.9203429,-0.25461718,0.95550895,-6.230318,-4.641107,-3.4651458,-6.2485847,1.5393074,2.4995108,0.16434467,3,2,1
1700.630632,1844.441917,3488.706683,-232.32495,76.07483,15.806488,12.773552,-12.331954,-2.1555614,0.53956974,-10.5619755,-0.30488044,-2.8808117,-1.8150288,-2.7202184,-2.9450388,-6.914368,-4.273875,-5.24301,-5.5248566,-4.185101,0,2,0
1373.755772,1850.980107,3070.581897,-371.04825,110.34215,35.259583,25.384062,11.051952,-3.9912572,-1.447216,-2.231029,3.713169,0.16897266,-5.5658746,-3.747969,-5.006847,-3.1618688,-2.1303742,-5.764393,-3.9795585,-4.537732,1,4,0
1616.264086,1863.703112,3450.49505,-324.87497,93.63441,24.619993,27.322165,-1.037065,-2.472122,0.6189278,-5.0952797,1.4885111,-0.72153986,-3.99782,-1.9649411,-4.7194724,-1.4179868,-2.6661272,-8.276596,-0.63072366,-4.3394237,0,4,0
1509.078275,2000.045969,3380.803571,-447.3068,94.58654,51.213036,29.611786,21.30756,8.516858,-3.3066466,1.8093818,0.1940407,-9.180516,-2.8120484,-6.6264114,-5.7358165,-2.9180222,-2.7650354,-2.1823435,-4.996848,-3.7662928,4,6,0
1114.914681,1855.447586,2646.943934,-427.0211,106.47467,56.305927,37.330063,14.604217,4.0337973,5.1046476,1.4926428,-1.9138657,-1.9021317,-1.9745609,-4.6175685,-0.82627153,-5.082415,-3.7923758,-2.7470284,-4.740147,-3.6842766,4,2,1
1111.477512,1623.738126,2391.387195,-378.98703,124.1451,41.800407,22.530832,4.3553066,-1.9685831,-6.4849033,-6.77954,-5.0631504,-5.0933676,-0.74441653,-5.394395,-4.2655125,-2.5394936,-5.734289,-3.8033383,-2.197477,-0.61949253,3,2,0
1639.945349,1869.574012,3501.54533,-286.70807,88.48045,23.85079,23.517683,-1.3423028,-5.00298,-7.86781,-12.622694,-0.3889089,-8.982807,-4.0251083,-3.1747568,-2.1247058,-4.4702992,-3.2188003,-4.5651927,-2.9278681,-3.5802264,0,1,0
2398.516386,2142.115562,4526.442308,-347.7449,69.43367,44.091164,22.758665,17.424738,-0.6490536,6.052018,3.9225428,-1.4596343,-2.026919,-5.9453692,-3.4795444,-4.6704555,-5.6735454,-3.5251,-6.006048,-2.6082385,-1.6767536,2,2,0
2002.514778,1891.081993,3803.659539,-245.82182,77.83496,26.874434,22.158665,-8.899223,-11.617072,2.2584698,-6.861973,-3.9807098,-4.906658,-6.1186604,-0.15734735,-2.154328,-6.5882497,-3.106348,-4.2443066,-4.3019753,-4.217774,0,2,0
1114.245378,1654.086223,2141.43319,-408.09338,126.41075,36.55791,12.860193,3.4879887,4.321702,0.8192152,-2.066913,-0.03551823,-9.244046,-1.8035406,-3.1527693,-0.7990201,-5.3801093,-5.855952,-1.3784028,-4.9804955,-4.7465663,6,7,0
1457.296726,1830.524363,2967.927632,-397.35742,102.88789,24.40297,20.830034,11.224008,-0.8154522,-1.2452631,-2.2461934,-7.3973756,-8.14574,-0.14657977,-5.822613,-5.924323,-10.081752,-5.056592,-6.1522536,-5.943987,-3.8706877,1,1,0
1879.527565,1973.927364,3801.546392,-369.3938,89.17549,18.056217,15.653327,9.913167,-2.2723792,-1.0259736,0.65013593,-5.8170033,-8.666478,3.2928061,-3.9991114,-10.890273,-10.042411,-5.1777477,-8.687398,-4.0759506,-6.1767125,6,7,1
1230.906025,1751.538963,2938.854167,-373.1335,110.72019,34.510273,38.120636,2.1132934,2.9963584,2.9651496,-13.02005,1.8565173,-0.18807086,-1.1032379,-3.6614275,0.9461078,-1.5174583,-1.889833,-1.1179901,-6.222368,-2.0797348,6,2,1
1900.021008,1880.978575,3911.923363,-256.6873,61.28487,6.650544,19.770468,-4.1683784,-13.173668,-1.224626,-11.378784,1.435394,2.4734256,6.7500696,-2.6102123,3.9115815,-2.158715,-0.17038701,-11.577093,-2.4517949,0.05424877,2,4,0
1446.703727,1933.646333,3228.41957,-395.84653,100.18441,46.006702,30.953989,13.511727,4.3425126,3.715926,-4.4323087,1.802108,0.047891203,-6.336428,-1.4603872,-5.765899,-5.732636,-1.0428436,-4.9473286,-2.7282064,-0.81976753,1,4,1
1595.019588,1925.202748,3286.789773,-413.99112,96.44171,30.545969,25.978022,15.7485695,-1.6841729,-0.60091996,0.66535383,-4.9406433,-7.916938,-0.22512354,-7.5600715,-7.7299204,-10.311507,-3.6411219,-6.3255796,-7.4905076,-5.1123905,4,2,0
1237.532027,1673.14706,2727.627841,-330.576,120.61817,28.016779,16.857697,1.0027908,-4.5673785,-3.8872957,-0.5592732,-9.36296,-0.34193316,2.9252944,-0.98388475,-5.8340745,-6.363461,-1.2008296,-2.2183104,-1.4773891,-3.0304642,0,7,0
1695.330218,1774.022366,3528.718171,-187.85338,78.64447,4.497803,6.0241666,-27.018406,-1.8839118,9.478963,-11.437788,-3.8385634,-4.098875,-4.5222654,2.0602741,-1.5658033,-4.144704,-3.9687862,-7.0161595,-3.620641,-5.346032,0,2,0
1315.732836,1742.74007,2757.670455,-323.6801,115.91477,29.88399,8.765939,-1.3359652,3.5007591,0.15503903,-8.409676,-7.1272345,0.5059057,1.2354939,-5.7523594,-0.74540466,-3.6371505,-9.166944,-2.0341837,-3.329498,2.0822275,0,7,0
1684.496137,1821.523865,3461.130401,-322.05338,95.54218,23.406588,34.864006,-1.1679314,-5.1473317,-2.589431,-9.011603,3.9436514,-4.777764,2.670651,-2.8073993,-1.0636154,-8.36295,1.2376975,-8.414333,-4.81051,-4.2765326,0,2,0
1218.48323,1729.886327,2580.985915,-366.7208,121.32184,37.192345,15.9621105,-1.7476493,1.3019168,2.9275312,-6.5321374,0.7212551,-1.7475058,0.18915343,-1.225836,-4.811461,-3.2292578,-6.755271,-3.3317924,-4.012415,1.1104999,6,7,0
1645.619361,1882.738883,3528.345353,-249.90788,90.51206,22.399902,23.149567,-1.2709615,-9.759448,-3.7397656,-11.364161,-0.0802211,-5.972572,-5.748539,-10.208204,-4.9503407,-2.994591,-5.2557564,-1.1490945,-4.114775,-0.37934777,0,1,0
1235.70756,1783.2157,2865.004596,-377.77664,110.06734,39.770046,29.517157,1.515754,3.3019528,1.8889221,-8.019262,-2.992034,-0.51484674,-4.4705453,-4.68931,-3.7883642,-2.849925,-2.065975,-2.1182919,-1.3488076,-1.1396257,6,6,1
1482.097453,1947.032183,3505.105198,-365.2946,99.57036,37.116493,20.815533,12.156567,3.217247,-6.3438883,-3.007598,0.32188857,-0.49185547,0.8312334,-3.574836,-0.2371406,-4.2334075,-8.371277,-0.9899328,-0.93287593,-1.631394,1,1,0
1356.586439,1735.330116,2965.122768,-323.3897,100.648636,18.931273,31.618374,4.787098,-7.4944277,-4.029423,-8.868302,0.3937154,-4.361974,-8.446086,-3.9652016,-3.7818286,1.1997147,8.778877,0.7025618,-0.17411748,-2.5366719,2,7,1
1477.021537,1962.898592,3414.789244,-390.87723,100.24675,48.30242,28.886534,6.4843373,3.2806704,-1.165891,-7.0087047,-0.62915814,3.0093935,-3.916763,-6.0978217,-0.9613146,-4.594237,-3.3298528,-1.5728469,1.1825566,2.0445755,4,1,1
1399.45436,1891.745344,3238.18109,-378.12775,107.471756,33.60115,21.502504,9.368484,-2.2835507,-4.3740225,0.010700214,2.5505378,0.14763077,-0.3553477,-0.5087369,-4.1563654,-4.4193687,-2.4913046,-2.2120275,-3.2069552,-4.335225,1,6,0
1423.207437,1864.947289,3264.005335,-349.63702,107.89284,29.774101,17.755816,2.5767794,2.6839354,4.3985534,-6.885522,-1.1309316,-0.119663134,-3.1790009,-3.4432812,1.3043251,-6.9378395,-3.8903127,-0.72324806,-3.6927934,-0.53318757,1,2,1
1285.429953,1714.111001,2618.912338,-290.5471,108.91272,22.94727,3.484426,-11.400087,-2.2450323,1.5232557,-11.299572,-3.9530532,-3.2294118,-6.776998,-2.7068923,-6.2318015,-9.130561,-4.411614,-4.4698963,-2.4408362,-0.4685004,2,4,0
1799.25603,2024.094548,3713.240132,-347.55264,86.87246,39.183834,16.89871,7.613028,-3.6922312,-7.6313934,-1.8060931,1.830424,-9.786226,-6.6183505,-4.589487,-2.459528,-3.35597,-3.840888,-4.199338,-5.365723,-6.4535,1,6,0
1573.022742,1962.952911,2956.354167,-460.78906,95.42217,58.786705,25.045593,24.216005,13.658177,1.0170134,3.5827286,-1.8636438,-3.5642638,-1.0212728,-0.93306357,-3.7373393,-1.9045837,-2.7082365,-4.5293074,-1.6704407,-4.082677,4,2,1
1243.748388,1836.260671,2876.612103,-398.06244,110.69642,44.050644,30.827196,8.718496,-0.72017723,-3.1453662,-3.742732,1.5894088,-2.1879427,0.82828945,-2.4319468,-4.337688,-2.4025772,-1.532004,-5.2788663,-3.0265481,-2.5863402,4,6,0
1052.779265,1732.090507,2342.619243,-444.81796,115.8304,44.209282,27.562098,15.917392,10.427811,6.3845563,-1.0636492,-4.141204,-0.19836506,-1.5455756,0.27000415,-5.223586,-5.538614,-3.5150347,-6.352001,-3.9786253,-1.5381801,4,7,1
1432.423052,1957.631828,3198.003472,-394.6243,97.349075,53.27851,31.616661,15.067087,7.971131,0.963056,-3.1497924,-2.5374022,-4.131503,0.12729117,-6.3197985,-2.9491117,-5.746951,-6.5940204,-3.9905863,-3.4650414,-4.2914,1,4,1
1359.716315,1758.561778,3035.590278,-310.14432,114.28195,17.88057,17.937113,6.0244975,-7.303518,-0.7421338,-21.143936,-3.9701252,6.3634734,-5.292869,-9.714546,-0.12845646,3.7286642,-6.637446,0.9572681,2.0359006,0.8112425,0,1,1
1813.008913,1796.865066,3567.826705,-208.20865,70.703156,-2.0484464,3.896453,-13.959565,-1.2125602,-0.16559234,-8.713007,5.2172427,-6.513036,-11.911074,-0.81665707,8.940061,16.069729,9.426521,-0.80895644,-7.969341,0.32171798,0,6,1
1181.457597,1629.538888,2458.917026,-319.28995,120.36298,20.384895,20.997036,7.610845,-7.823402,-7.581809,-6.9983163,-1.0883343,-0.26843598,2.3470454,-7.9788446,-3.1185684,-2.4924204,-9.642973,-5.3173246,1.3292912,-5.0393944,3,5,0
1594.073435,1907.880686,3615.650615,-317.112,92.34694,24.292862,8.794873,-6.7148705,0.14187491,3.3225226,-6.500753,-2.695155,8.565259,-4.1346173,-1.6209545,-2.3041375,-2.6566772,-2.368688,-6.1191893,-2.119293,-4.347828,1,2,0
1600.37946,1936.116192,3426.378676,-385.2157,93.24845,41.441822,24.025978,10.77975,4.5902195,-1.1143997,-4.0090017,6.7014017,4.8385935,-2.4699497,-3.2159708,-4.2286043,-5.2846937,-6.541185,-8.198154,-4.0637226,-3.4854805,6,4,1
1253.627358,1797.019234,2891.241776,-376.61453,116.67965,37.506912,21.404976,9.563732,-2.1203434,-4.5339904,-4.64022,4.1724854,1.7275364,-4.7787547,-1.0609401,-5.2669387,-4.3306427,-1.1287445,-5.3919935,-2.9451804,-3.965667,6,4,0
1533.130477,1914.27121,3318.969727,-364.23798,98.75938,42.200485,26.002262,10.087272,7.4149933,-0.44544977,-3.6525216,-0.5667393,-2.3414817,-0.6852265,-5.4729767,-4.106004,-5.909396,-8.464344,-5.9151125,-0.9980099,-3.145925,2,6,1
1289.888205,1811.087326,2883.463542,-374.94046,117.8195,38.931957,14.318078,4.6698337,5.059598,1.0326946,-7.3082585,-3.5607004,3.3595386,3.312374,-7.3218756,2.241962,-5.516632,-5.286404,-0.43995488,-4.281953,-0.43880668,3,2,1
1215.939068,1679.504662,2639.080669,-357.88556,115.07813,23.979345,20.206976,1.1504683,11.304658,-0.48471987,-8.599477,-3.3295398,3.0646274,-2.4698284,-0.73263353,-2.940027,-3.7658195,0.7618708,-1.7350377,-2.8497236,-1.3442703,6,5,1
1306.898849,1687.970937,2817.708333,-304.7495,111.40982,17.025978,24.21443,0.76365167,-10.706822,-3.7088602,-11.904051,-4.865423,-1.4040904,-5.107985,-5.4470954,-0.13880944,-6.192524,-7.8661575,0.60309994,-1.958466,3.709302,3,7,0
1441.357999,1886.310948,3260.477941,-365.15515,102.348175,36.79757,26.477358,8.232793,-6.727445,-5.1107616,-6.312014,1.250843,-4.0067496,-6.0057063,-4.838703,-9.130396,-3.3924973,-2.7559586,-7.261483,-0.9607329,4.50496,3,7,0
1594.619136,1956.878942,3608.557413,-327.65604,86.84316,26.194458,15.844544,8.906052,5.0255995,-2.7581375,-5.573324,2.9514742,-3.208017,-12.116092,-0.34705037,-1.3189014,1.073166,7.551627,0.45014152,1.3723103,-5.0521827,2,7,1
1513.810097,1901.3422,3336.40253,-368.0066,95.42556,32.819183,27.852945,5.509286,0.49740255,6.3963842,0.21474211,2.7300487,1.394913,-2.871777,-4.0321045,-4.2271185,-6.576438,-3.8040097,-7.625582,-5.503477,-2.0866299,6,2,0
1431.05842,1876.855178,3174.242424,-373.65253,103.854256,41.562603,28.700521,10.228284,-3.7257013,-2.5010612,-3.9593787,0.6770474,-1.8941329,-0.14083523,-2.3885543,-3.3963056,-6.0743103,-0.918363,-7.3125205,-4.6631775,-1.1294681,6,1,0
1446.383563,1955.560604,3228.543134,-403.00473,103.92431,41.388557,22.280174,16.766226,10.184441,5.7701178,-4.2049346,-0.3290655,1.9247854,-2.492376,-2.7655964,-2.959957,-6.21957,-4.550395,-3.399579,-3.1125982,-0.63726455,2,6,0
2279.459074,1999.121159,4344.298246,-180.74321,65.99905,11.253296,6.670317,-2.5378919,-16.881834,-10.098108,-14.454447,-6.6983685,-1.6601307,-6.9685273,-6.8944087,2.0975676,-5.068748,-6.710191,-1.4103988,1.3909141,2.6085289,2,7,1
1329.530288,1836.853996,2929.40512,-377.8636,110.49759,34.79448,23.096256,9.243082,4.531178,6.1582255,-10.480508,-1.3549052,1.1911598,-6.8780003,-3.4745102,-1.3157932,-3.735315,-1.4749368,-2.8131552,-1.2670561,-1.5882748,1,7,1
1262.794491,1775.648434,2758.806818,-363.86584,115.31658,30.484049,22.35029,9.34755,-3.4166162,-1.3899672,-7.875277,-0.36078134,1.4105994,-4.573958,-1.3678012,-6.7004075,-1.0307081,0.020902244,-3.9498258,-0.27818105,-2.183039,6,5,1
1825.105103,1998.219572,3771.421371,-333.39487,83.11735,44.812164,29.29855,12.02155,3.1386857,-6.6361356,-5.8296456,-3.8636754,-1.2870668,0.6789087,-4.9227543,-2.563566,-5.0146513,-6.453167,-4.832157,-1.0916429,-3.0477536,2,1,0
1761.439356,1891.512122,3734.683388,-328.33624,84.13789,5.016717,7.7163496,6.212749,6.93461,-7.406196,-8.781249,-2.9307454,-12.490044,-2.7219357,-2.0534582,-5.089431,-7.56945,0.09794626,-7.1298428,-6.5427136,-2.9512815,0,6,0
1302.469145,1766.72873,2885.195975,-348.0743,112.77181,26.370323,25.062141,4.9280663,-3.6549408,-8.823111,-7.521173,2.1854982,-7.245702,0.38829798,-4.697271,-1.915056,-6.0990505,-1.2574925,-0.7385648,-3.8205814,-2.7377186,4,7,0
1864.514164,1890.478493,3559.001866,-275.3665,85.95812,12.036096,16.725716,8.080684,-10.0990305,-9.029692,-5.980626,-7.9940777,-15.210059,-0.083499,-7.293344,-3.1559074,-11.562744,-6.843114,-5.725345,-6.759608,-7.122501,2,1,0
1451.255028,1881.542401,3180.606618,-370.9148,110.89058,42.220383,17.112385,5.028548,5.391229,1.5769216,-5.5522404,-1.1659899,0.39335766,0.37317753,-4.0285006,-0.010211524,-3.4158878,-8.622395,0.06644507,0.3500526,2.0002863,4,7,1
1758.415314,2012.789832,3820.0,-374.53128,83.721245,31.415956,27.023373,12.405076,1.827299,-6.2082005,0.15730658,4.0700626,3.194919,-7.4620523,0.93317556,-5.268664,-6.4988055,0.121961355,-7.5704727,-6.1894317,-6.609239,2,2,0
1220.287542,1844.395463,2837.682846,-393.88406,107.55452,43.09254,34.756084,19.661345,-2.3098304,-3.6697469,-2.1232429,-0.12201573,-2.3808305,-2.043767,-1.778848,-3.3650243,-7.9463587,-3.7690697,-3.1405647,-5.1400623,-1.3104748,6,7,0
1374.07409,1993.559138,3263.645833,-409.68442,96.30535,55.30649,34.769184,19.97941,9.897941,0.44961196,-0.8004856,0.6988802,-3.1398613,-1.7023262,-5.6252484,-2.7476232,-5.216056,-4.0423074,-2.416137,-2.336797,0.49131063,2,4,1
1089.272821,1597.220347,2287.913603,-346.48798,129.75282,32.89428,18.645054,-6.512721,-0.36902842,7.143146,-9.8428335,-5.975115,-4.4400115,1.4524279,-3.4135234,-2.9578087,-2.1351545,-12.295082,-3.0643694,-0.2353901,1.8711942,6,7,0
1153.22282,1506.386209,2394.335938,-311.07812,126.49861,24.658197,32.37429,-10.229265,-11.302254,3.0611243,-19.722755,-2.006202,-4.325276,-8.29722,-11.733014,-3.442728,-2.4827752,-4.063044,-2.152348,0.5432166,-2.7353358,0,7,1
1249.983995,1719.410616,2943.204365,-379.59915,108.599655,34.634674,32.127827,6.5194654,-3.8791707,-0.7447828,-0.96871513,-1.1773221,-6.7005863,-3.7828574,-4.373542,-2.0876617,-5.3623037,-9.635022,-4.398317,-5.3614516,-6.4334188,2,7,0
1822.866173,1833.913297,3718.417553,-258.69614,82.89366,-5.862254,10.474984,-0.8953385,2.7433293,0.9432276,-10.828321,7.828145,0.3689462,-9.608608,-2.1238396,0.38298616,-0.6904817,7.134916,3.4025567,4.4824276,-6.352678,2,6,1
1632.89477,1839.024698,3247.084888,-357.2216,102.3129,44.555313,19.97348,3.4112117,5.6894684,-2.6561732,-8.931908,-5.093084,-2.776378,-0.80967075,-9.635354,0.09440871,-3.6136043,-5.6518693,-0.11034096,-1.3429846,-2.4291258,6,2,0
